Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,RECOVERY,,1,27232,1815.467,27232,1815.467,Player 2105,,0.65887,0.82878,0.65887,0.82878,REJECTED,RECOVERY
Away,PASS,,1,27285,1819.0,27292,1819.467,Player 2265,Player 2295,0.46438,0.89552,0.44962,0.74762,REJECTED,PASS
Away,PASS,,1,27295,1819.667,27301,1820.067,Player 2295,Player 2433,0.44407,0.69551,0.53322,0.77534,REJECTED,PASS
Away,PASS,,1,27305,1820.333,27316,1821.067,Player 2433,Player 2382,0.54856,0.78338,0.70564,0.71649,REJECTED,PASS
Away,PASS,,1,27324,1821.6,27343,1822.867,Player 2382,Player 2458,0.69881,0.77041,0.60205,0.54692,REJECTED,PASS
Away,PASS,,1,27345,1823.0,27356,1823.733,Player 2458,Player 2433,0.57303,0.53593,0.34396,0.67591,REJECTED,PASS
Away,PASS,,1,27357,1823.8,27360,1824.0,Player 2433,Player 2265,0.32314,0.68864,0.26067,0.72681,REJECTED,PASS
Away,PASS,,1,27362,1824.133,27368,1824.533,Player 2265,Player 2433,0.27427,0.71809,0.31511,0.69206,ACCEPTED,PASS
Away,PASS,,1,27372,1824.8,27378,1825.2,Player 2433,Player 2353,0.3281,0.67238,0.22787,0.59033,REJECTED,PASS
Home,PASS,,1,27483,1832.2,27489,1832.6,Player 2391,Player 2396,0.4159,0.45045,0.45697,0.54023,REJECTED,PASS
Home,PASS,,1,27491,1832.733,27507,1833.8,Player 2396,Player 2320,0.47078,0.59063,0.61604,0.69714,REJECTED,PASS
Away,PASS,MANUAL,1,27491,1834.566,27491,1834.566,,,,,,,ADDED,
Away,PASS,MANUAL,1,27493,1834.7,27493,1834.7,,,,,,,ADDED,
Away,PASS,MANUAL,1,27544,1838.103,27544,1838.103,,,,,,,ADDED,
Home,PASS,,1,27547,1836.467,27549,1836.6,Player 2320,Player 2296,0.52801,0.60067,0.53704,0.56206,REJECTED,PASS
Home,PASS,,1,27551,1836.733,27617,1841.133,Player 2296,Player 2396,0.53188,0.53259,0.5505,0.198,REJECTED,PASS
Home,BALL LOST,,1,27624,1841.6,27821,1854.733,Player 2396,,0.59325,0.21205,0.82389,0.37539,REJECTED,BALL LOST
2.0,RECOVERY,,1,27821,1854.733,27821,1854.733,Player 2483,,0.82389,0.37539,0.82389,0.37539,REJECTED,RECOVERY
2.0,BALL LOST,,1,27837,1855.8,27992,1866.133,Player 2483,,0.83249,0.37516,0.73143,0.36654,REJECTED,BALL LOST
Home,RECOVERY,,1,27992,1866.133,27992,1866.133,Player 2504,,0.73143,0.36654,0.73143,0.36654,REJECTED,RECOVERY
Home,PASS,,1,27999,1866.6,28001,1866.733,Player 2460,Player 2500,0.67986,0.37784,0.64788,0.35028,REJECTED,PASS
Home,PASS,,1,28002,1866.8,28033,1868.867,Player 2500,Player 2288,0.63291,0.31888,0.72767,0.35791,REJECTED,PASS
Home,PASS,,1,28042,1869.467,28043,1869.533,Player 2495,Player 2500,0.7453,0.34549,0.7277,0.35679,REJECTED,PASS
Home,PASS,,1,28121,1874.733,28248,1883.2,Player 2296,Player 2486,0.82511,0.3442,0.6482,0.65406,REJECTED,PASS
Home,PASS,,1,28274,1884.933,28280,1885.333,Player 2486,Player 2504,0.60193,0.74141,0.59003,0.77444,ACCEPTED,PASS
Home,PASS,,1,28314,1887.6,28320,1888.0,Player 2504,Player 2486,0.6024,0.77891,0.64364,0.75154,ACCEPTED,PASS
Home,PASS,,1,28357,1890.467,28358,1890.533,Player 2486,Player 2500,0.52109,0.5719,0.5,0.55444,ACCEPTED,PASS
Home,PASS,,1,28395,1893.0,28410,1894.0,Player 2500,Player 2527,0.5,0.54689,0.15762,0.3325,REJECTED,PASS
Home,PASS,MANUAL,1,28400,1895.227,28400,1895.227,,,,,,,ADDED,
Home,BALL LOST,,1,28585,1905.667,28585,1905.667,Player 2527,,0.18078,0.52723,-0.00501,0.12269,REJECTED,BALL LOST
Home,SET PIECE,,1,29318,1954.533,29318,1954.533,Player 2553,,0.15994,0.17189,0.15994,0.17189,REJECTED,SET PIECE
Home,BALL LOST,,1,29326,1955.067,29489,1965.933,Player 2553,,0.15726,0.17412,0.15702,0.0085,REJECTED,BALL LOST
Away,RECOVERY,,1,29489,1965.933,29489,1965.933,Player 2433,,0.15702,0.0085,0.15702,0.0085,REJECTED,RECOVERY
Away,PASS,LONG BALL,1,29510,1967.333,29548,1969.867,Player 2433,Player 2562,0.16147,0.05703,0.5,0.92456,ACCEPTED,PASS
Away,PASS,,1,29581,1972.067,29591,1972.733,Player 2562,Player 2477,0.42238,0.85106,0.39234,0.75144,ACCEPTED,PASS
Away,BALL LOST,,1,29730,1982.0,29731,1982.067,Player 2477,,0.372,0.77739,0.37807,0.77977,REJECTED,BALL LOST
Home,RECOVERY,,1,29731,1982.067,29731,1982.067,Player 2396,,0.37807,0.77977,0.37807,0.77977,REJECTED,RECOVERY
Away,PASS,MANUAL,1,29741,1984.716,29741,1984.716,,,,,,,ADDED,
Home,PASS,,1,29744,1982.933,29861,1990.733,Player 2396,Player 2577,0.43815,0.78213,0.56557,0.995,REJECTED,PASS
Away,PASS,,1,29866,1991.067,29872,1991.467,Player 2562,Player 2477,0.46582,0.99077,0.31633,0.9847,ACCEPTED,PASS
Away,BALL LOST,,1,29920,1994.667,29950,1996.667,Player 2477,,0.33049,0.94615,0.19861,0.72891,REJECTED,BALL LOST
Away,PASS,MANUAL,1,29920,1996.661,29920,1996.661,,,,,,,ADDED,
2.0,RECOVERY,,1,29950,1996.667,29950,1996.667,Player 2584,,0.19861,0.72891,0.19861,0.72891,REJECTED,RECOVERY
Away,PASS,MANUAL,1,29976,2000.398,29976,2000.398,,,,,,,ADDED,
2.0,BALL LOST,,1,29979,1998.6,30026,2001.733,Player 2584,,0.20141,0.60924,0.38888,0.39371,REJECTED,BALL LOST
Away,RECOVERY,,1,30026,2001.733,30026,2001.733,Player 2353,,0.38888,0.39371,0.38888,0.39371,REJECTED,RECOVERY
Away,BALL LOST,,1,30095,2006.333,30106,2007.067,Player 2353,,0.37692,0.24066,0.3096,0.22762,REJECTED,BALL LOST
Home,RECOVERY,,1,30106,2007.067,30106,2007.067,Player 2396,,0.3096,0.22762,0.3096,0.22762,REJECTED,RECOVERY
Home,BALL LOST,,1,30115,2007.667,30121,2008.067,Player 2396,,0.29822,0.22728,0.29063,0.22705,REJECTED,BALL LOST
Away,PASS,MANUAL,1,30120,2010.008,30120,2010.008,,,,,,,ADDED,
Away,RECOVERY,,1,30121,2008.067,30121,2008.067,Player 2353,,0.29063,0.22705,0.29063,0.22705,REJECTED,RECOVERY
Away,BALL LOST,,1,30135,2009.0,30136,2009.067,Player 2353,,0.2689,0.25217,0.26694,0.25834,REJECTED,BALL LOST
Home,RECOVERY,,1,30136,2009.067,30136,2009.067,Player 2419,,0.26694,0.25834,0.26694,0.25834,REJECTED,RECOVERY
Away,PASS,MANUAL,1,30140,2011.343,30140,2011.343,,,,,,,ADDED,
Home,BALL LOST,,1,30147,2009.8,30148,2009.867,Player 2419,,0.24515,0.25647,0.24172,0.25033,REJECTED,BALL LOST
Away,RECOVERY,,1,30148,2009.867,30148,2009.867,Player 2353,,0.24172,0.25033,0.24172,0.25033,REJECTED,RECOVERY
Away,BALL LOST,,1,30173,2011.533,30180,2012.0,Player 2353,Player 2594,0.2451,0.20808,0.32986,0.21853,RELABELED,PASS
Away,BALL LOST,,1,30181,2012.067,30190,2012.667,Player 2594,,0.3511,0.22909,0.46693,0.33233,REJECTED,BALL LOST
Home,RECOVERY,,1,30190,2012.667,30190,2012.667,Player 2500,,0.46693,0.33233,0.46693,0.33233,REJECTED,RECOVERY
Home,PASS,,1,30194,2012.933,30196,2013.067,Player 2500,Player 2486,0.50615,0.34303,0.5374,0.36777,REJECTED,PASS
Home,PASS,,1,30197,2013.133,30215,2014.333,Player 2486,Player 2504,0.54789,0.37846,0.73354,0.93636,RELABELED,PASS
Home,BALL LOST,,1,30262,2017.467,30266,2017.733,Player 2504,,0.87488,0.49707,0.87207,0.38697,REJECTED,BALL LOST
2.0,RECOVERY,,1,30266,2017.733,30266,2017.733,Player 2571,,0.87207,0.38697,0.87207,0.38697,REJECTED,RECOVERY
2.0,BALL LOST,,1,30275,2018.333,30307,2020.467,Player 2571,,0.85489,0.38949,0.7608,0.34279,REJECTED,BALL LOST
Home,RECOVERY,,1,30307,2020.467,30307,2020.467,Player 2460,,0.7608,0.34279,0.7608,0.34279,REJECTED,RECOVERY
Home,PASS,,1,30330,2022.0,30380,2025.333,Player 2460,Player 2296,0.72868,0.36004,0.75642,0.30257,REJECTED,PASS
Home,PASS,MANUAL,1,30375,2027.025,30375,2027.025,,,,,,,ADDED,
Home,BALL LOST,,1,30394,2026.267,30398,2026.533,Player 2296,,0.72886,0.29247,0.81016,0.36006,REJECTED,BALL LOST
2.0,RECOVERY,,1,30398,2026.533,30398,2026.533,Player 2571,,0.81016,0.36006,0.81016,0.36006,REJECTED,RECOVERY
2.0,BALL LOST,,1,30408,2027.2,30471,2031.4,Player 2571,,0.82763,0.36583,0.53736,0.02177,REJECTED,BALL LOST
Home,RECOVERY,,1,30471,2031.4,30471,2031.4,Player 2296,,0.53736,0.02177,0.53736,0.02177,REJECTED,RECOVERY
Home,PASS,,1,30484,2032.267,30670,2044.667,Player 2296,,0.51747,0.01503,0.24193,0.6954,RELABELED,BALL LOST
