Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,RECOVERY,,1,1267,52.792,1267,52.792,Player 66,,0.1303,0.48721,0.1303,0.48721,REJECTED,RECOVERY
Home,PASS,,1,1281,53.375,1295,53.958,Player 66,Player 2,0.13872,0.46737,0.1606,0.28438,RELABELED,PASS
Home,DUEL,,1,1299,54.125,1403,58.458,Player 2,Player 44,0.16682,0.22711,0.37577,0.48041,RELABELED,PASS
Away,DUEL,,1,1430,59.583,1456,60.667,Player 1,Player 6,0.45936,0.55794,0.45921,0.60731,RELABELED,PASS
Home,BALL LOST,,1,1464,61.0,1468,61.167,Player 31,,0.43905,0.46566,0.43782,0.44223,REJECTED,BALL LOST
Away,RECOVERY,,1,1468,61.167,1468,61.167,Player 11,,0.43782,0.44223,0.43782,0.44223,REJECTED,RECOVERY
Away,DUEL,,1,1475,61.458,1479,61.625,Player 11,,0.43975,0.43459,0.44301,0.44344,RELABELED,BALL LOST
Home,RECOVERY,,1,1479,61.625,1479,61.625,Player 31,,0.44301,0.44344,0.44301,0.44344,REJECTED,RECOVERY
Home,BALL LOST,,1,1490,62.083,1491,62.125,Player 31,,0.45478,0.50667,0.45699,0.52072,REJECTED,BALL LOST
Away,RECOVERY,,1,1491,62.125,1491,62.125,Player 5,,0.45699,0.52072,0.45699,0.52072,REJECTED,RECOVERY
Away,PASS,,1,1496,62.333,1535,63.958,Player 5,Player 6,0.46566,0.57786,0.69229,0.90551,REJECTED,PASS
Away,CHALLENGE,,1,1537,64.042,1568,65.333,Player 6,,0.69602,0.90692,0.74863,0.92525,REJECTED,CHALLENGE
Home,CHALLENGE,,1,1537,64.042,1568,65.333,Player 9,,0.69602,0.90692,0.74863,0.92525,REJECTED,CHALLENGE
Home,PASS,,1,1571,65.458,1612,67.167,Player 9,Player 3,0.74541,0.92559,0.58453,0.89739,REJECTED,PASS
Home,BALL LOST,,1,1683,70.125,1683,70.125,Player 3,,0.60642,0.97881,0.58067,1.01642,REJECTED,BALL LOST
Away,SET PIECE,,1,1753,73.042,1753,73.042,Player 5,,0.73948,0.69628,0.73948,0.69628,ACCEPTED,SET PIECE
Away,PASS,,1,1760,73.333,1763,73.458,Player 5,Player 17,0.72513,0.68403,0.60398,0.88885,REJECTED,PASS
Away,PASS,,1,1776,74.0,1783,74.292,Player 17,,0.54621,0.90491,0.50499,0.88119,RELABELED,BALL LOST
Home,RECOVERY,,1,1783,74.292,1783,74.292,Player 28,,0.50499,0.88119,0.50499,0.88119,REJECTED,RECOVERY
Home,PASS,,1,1793,74.708,1802,75.083,Player 28,Player 4,0.5051,0.88093,0.46509,0.95026,REJECTED,PASS
Away,PASS,,1,1816,75.667,1832,76.333,Player 16,Player 82,0.69141,0.32145,0.58472,0.86555,REJECTED,PASS
Away,PASS,,1,1844,76.833,1899,79.125,Player 82,,0.59208,0.90355,0.17244,0.6448,RELABELED,BALL LOST
Home,RECOVERY,,1,1899,79.125,1899,79.125,Player 9,,0.17244,0.6448,0.17244,0.6448,REJECTED,RECOVERY
Home,BALL LOST,,1,1918,79.917,1918,79.917,Player 9,,0.16194,0.61959,0.64744,1.05228,REJECTED,BALL LOST
Away,PASS,,1,1978,82.417,1978,82.417,Player 92,,0.17913,0.61175,0.17913,0.61175,RELABELED,SET PIECE
Away,BALL LOST,,1,2018,84.083,2018,84.083,Player 92,,0.18393,0.54827,0.50834,-0.01097,REJECTED,BALL LOST
Away,DUEL,,1,2114,88.083,2114,88.083,Player 6,,0.29479,0.34639,0.29479,0.34639,RELABELED,SET PIECE
Away,PASS,,1,2190,91.25,2201,91.708,Player 72,Player 51,0.30614,0.42616,0.63567,0.80269,REJECTED,PASS
Away,BALL LOST,,1,2203,91.792,2256,94.0,Player 51,,0.6359,0.8029,0.61211,0.88571,REJECTED,BALL LOST
Home,RECOVERY,,1,2256,94.0,2256,94.0,Player 3,,0.61211,0.88571,0.61211,0.88571,REJECTED,RECOVERY
Home,PASS,,1,2274,94.75,2280,95.0,Player 3,Player 4,0.62318,0.89648,0.53499,0.83463,REJECTED,PASS
Home,BALL LOST,,1,2294,95.583,2294,95.583,Player 4,,0.52804,0.84058,0.60554,1.00011,REJECTED,BALL LOST
Home,SET PIECE,,1,2316,96.5,2316,96.5,Player 4,,0.54791,0.91041,0.54791,0.91041,ACCEPTED,SET PIECE
Home,BALL LOST,,1,2325,96.875,2325,96.875,Player 4,,0.55432,0.95604,1.00744,0.72829,REJECTED,BALL LOST
Home,PASS,,1,2383,99.292,2383,99.292,Player 103,,0.8072,0.74273,0.8072,0.74273,RELABELED,SET PIECE
Home,DUEL,,1,2397,99.875,2429,101.208,Player 103,,0.82932,0.71375,0.57069,1.03713,RELABELED,SHOT
Home,SET PIECE,,1,2429,101.208,2429,101.208,Player 103,,0.95497,0.62128,0.95497,0.62128,REJECTED,SET PIECE
Home,BALL LOST,,1,2431,101.292,2438,101.583,Player 103,,0.9619,0.62056,0.9213,0.3909,REJECTED,BALL LOST
Away,RECOVERY,,1,2438,101.583,2438,101.583,Player 14,,0.9213,0.3909,0.9213,0.3909,REJECTED,RECOVERY
Away,PASS,,1,2444,101.833,2457,102.375,Player 14,Player 104,0.9268,0.38888,0.97619,0.59275,REJECTED,PASS
Home,PASS,,1,2468,102.833,2488,103.667,Player 88,Player 103,0.94048,0.38097,0.96173,0.58295,REJECTED,PASS
Home,PASS,,1,2495,103.958,2502,104.25,Player 103,Player 31,0.77854,0.51588,0.79305,0.3217,REJECTED,PASS
Home,PASS,,1,2505,104.375,2506,104.417,Player 31,Player 88,0.79411,0.32065,0.75298,0.37219,REJECTED,PASS
Home,PASS,,1,2512,104.667,2517,104.875,Player 88,Player 31,0.75314,0.37335,0.79347,0.30882,RELABELED,PASS
Home,PASS,MANUAL,1,2543,87.065,2543,87.065,,,,,,,ADDED,
Home,PASS,,1,2563,106.792,2564,106.833,Player 31,,0.80659,0.29105,0.80592,0.29189,RELABELED,BALL LOST
Away,RECOVERY,,1,2564,106.833,2564,106.833,Player 112,,0.80592,0.29189,0.80592,0.29189,REJECTED,RECOVERY
Away,BALL LOST,,1,2586,107.75,2587,107.792,Player 1,,0.73375,0.38507,0.73482,0.39069,REJECTED,BALL LOST
Home,RECOVERY,,1,2587,107.792,2587,107.792,Player 76,,0.73482,0.39069,0.73482,0.39069,REJECTED,RECOVERY
Away,BALL LOST,,1,2615,108.958,2623,109.292,Player 14,,0.78435,0.3827,0.86417,0.49762,REJECTED,BALL LOST
Home,RECOVERY,,1,2623,109.292,2623,109.292,Player 88,,0.86417,0.49762,0.86417,0.49762,REJECTED,RECOVERY
Away,DUEL,MANUAL,1,2628,89.976,2628,89.976,,,,,,,ADDED,
Home,BALL LOST,,1,2694,112.25,2696,112.333,Player 76,,0.88084,0.52886,0.90419,0.55614,ACCEPTED,BALL LOST
Away,RECOVERY,,1,2696,112.333,2696,112.333,Player 6,,0.90419,0.55614,0.90419,0.55614,REJECTED,RECOVERY
Away,BALL LOST,,1,2705,112.708,2713,113.042,Player 1,,0.86339,0.55776,0.82267,0.58016,REJECTED,BALL LOST
Home,RECOVERY,,1,2713,113.042,2713,113.042,Player 46,,0.82267,0.58016,0.82267,0.58016,REJECTED,RECOVERY
Away,BALL LOST,,1,2851,118.792,2861,119.208,Player 54,,0.48348,0.74812,0.46703,0.71482,REJECTED,BALL LOST
Home,RECOVERY,,1,2861,119.208,2861,119.208,Player 66,,0.46703,0.71482,0.46703,0.71482,REJECTED,RECOVERY
Home,PASS,MANUAL,1,2872,98.33,2872,98.33,,,,,,,ADDED,
Home,BALL LOST,,1,2904,121.0,2904,121.0,Player 66,,0.44235,0.49706,0.64563,-0.0618,REJECTED,BALL LOST
Home,PASS,MANUAL,1,2906,99.494,2906,99.494,,,,,,,ADDED,
Home,SET PIECE,,1,2940,122.5,2940,122.5,Player 76,,0.68882,0.22375,0.68882,0.22375,REJECTED,SET PIECE
Home,PASS,MANUAL,1,2941,100.692,2941,100.692,,,,,,,ADDED,
Home,PASS,,1,2942,122.583,2942,122.583,Player 76,,0.69345,0.21782,0.61058,1.03246,RELABELED,BALL LOST
Away,PASS,MANUAL,1,3101,106.17,3101,106.17,,,,,,,ADDED,
Home,SET PIECE,,1,3146,131.083,3146,131.083,Player 103,,0.17055,0.35871,0.17055,0.35871,REJECTED,SET PIECE
Home,BALL LOST,,1,3149,131.208,3152,131.333,Player 103,,0.17011,0.35838,0.41127,0.26742,REJECTED,BALL LOST
Away,RECOVERY,,1,3152,131.333,3152,131.333,Player 1,,0.41127,0.26742,0.41127,0.26742,REJECTED,RECOVERY
Away,BALL LOST,,1,3162,131.75,3175,132.292,Player 1,Player 32,0.39789,0.26451,0.42848,0.27391,RELABELED,PASS
Away,PASS,MANUAL,1,3179,108.84,3179,108.84,,,,,,,ADDED,
Home,RECOVERY,MANUAL,1,3180,108.875,3180,108.875,,,,,,,ADDED,
Away,PASS,,1,3189,132.875,3192,133.0,Player 32,Player 11,0.41675,0.29169,0.45892,0.50752,REJECTED,PASS
Away,PASS,,1,3198,133.25,3206,133.583,Player 11,Player 129,0.46825,0.53207,0.3899,0.28719,REJECTED,PASS
Away,PASS,,1,3212,133.833,3216,134.0,Player 129,Player 130,0.40175,0.27995,0.13043,0.40176,ACCEPTED,PASS
Home,PASS,MANUAL,1,3220,110.244,3220,110.244,,,,,,,ADDED,
Away,BALL LOST,,1,3269,136.208,3269,136.208,Player 130,,0.47639,-0.02598,0.47639,-0.02598,REJECTED,BALL LOST
Away,SET PIECE,,1,3369,140.375,3369,140.375,Player 32,,0.21009,0.25197,0.21009,0.25197,REJECTED,SET PIECE
Away,PASS,,1,3371,140.458,3381,140.875,Player 32,,0.22719,0.2856,0.14682,0.26732,RELABELED,BALL LOST
Home,PASS,,1,3381,140.875,3381,140.875,Player 66,,0.14682,0.26732,0.14682,0.26732,RELABELED,RECOVERY
Home,PASS,MANUAL,1,3386,115.928,3386,115.928,,,,,,,ADDED,
Home,PASS,,1,3414,142.25,3437,143.208,Player 66,Player 132,0.15156,0.28477,0.34536,0.26982,REJECTED,PASS
Home,PASS,,1,3440,143.333,3473,144.708,Player 132,Player 44,0.35745,0.26857,0.25782,0.3066,REJECTED,PASS
Home,PASS,,1,3475,144.792,3476,144.833,Player 44,Player 132,0.25468,0.30675,0.11061,0.40677,ACCEPTED,PASS
Home,PASS,MANUAL,1,3480,119.146,3480,119.146,,,,,,,ADDED,
Home,BALL LOST,,1,3500,145.833,3500,145.833,Player 132,,0.19919,0.34158,-0.00258,0.36248,REJECTED,BALL LOST
Home,PASS,,1,3505,146.042,3505,146.042,Player 4,,0.10607,0.35557,0.10607,0.35557,RELABELED,SET PIECE
Home,PASS,,1,3509,146.208,3540,147.5,Player 4,Player 126,0.12528,0.35387,0.15381,0.35774,REJECTED,PASS
Home,PASS,,1,3553,148.042,3596,149.833,Player 126,,0.16022,0.35772,0.13368,0.47486,RELABELED,BALL LOST
Away,RECOVERY,,1,3596,149.833,3596,149.833,Player 165,,0.13368,0.47486,0.13368,0.47486,REJECTED,RECOVERY
Home,PASS,MANUAL,1,3599,123.22,3599,123.22,,,,,,,ADDED,
Away,PASS,,1,3660,152.5,3678,153.25,Player 165,Player 159,0.12236,0.58513,0.20209,0.5341,REJECTED,PASS
Away,PASS,,1,3685,153.542,3707,154.458,Player 129,Player 135,0.25178,0.53983,0.36305,0.46648,RELABELED,PASS
Away,BALL LOST,,1,3711,154.625,3711,154.625,Player 135,,0.3852,0.48688,0.7161,1.06443,REJECTED,BALL LOST
Away,PASS,,1,3801,158.375,3801,158.375,Player 14,,0.66196,0.31053,0.66196,0.31053,RELABELED,SET PIECE
Away,BALL LOST,,1,3825,159.375,3841,160.042,Player 14,Player 72,0.60515,0.26868,0.78263,0.88994,RELABELED,PASS
Away,PASS,,1,3844,160.167,3845,160.208,Player 72,Player 14,0.78104,0.89062,0.24575,0.34933,REJECTED,PASS
Away,PASS,,1,3909,162.875,3914,163.083,Player 14,Player 174,0.23021,0.33263,0.59948,0.92289,REJECTED,PASS
Away,BALL LOST,,1,3919,163.292,3919,163.292,Player 174,,0.59342,0.84126,0.45385,-0.00638,REJECTED,BALL LOST
Away,SET PIECE,,1,3943,164.292,3943,164.292,Player 32,,0.44664,0.01551,0.44664,0.01551,REJECTED,SET PIECE
Home,PASS,,1,3976,165.667,4000,166.667,Player 125,Player 103,0.44549,0.13312,0.49535,0.04193,ACCEPTED,PASS
Away,PASS,MANUAL,1,3987,136.504,3987,136.504,,,,,,,ADDED,
Home,RECOVERY,MANUAL,1,3997,136.847,3997,136.847,,,,,,,ADDED,
Home,BALL LOST,,1,4004,166.833,4004,166.833,Player 103,,0.4973,0.05267,0.81528,-0.04563,REJECTED,BALL LOST
Home,SET PIECE,,1,4075,169.792,4075,169.792,Player 103,,0.81528,-0.04563,0.81528,-0.04563,REJECTED,SET PIECE
Home,BALL LOST,,1,4098,170.75,4098,170.75,Player 88,,0.51743,0.37713,1.00293,-0.07567,REJECTED,BALL LOST
Home,PASS,MANUAL,1,4099,140.339,4099,140.339,,,,,,,ADDED,
Home,BALL LOST,MANUAL,1,4125,141.229,4125,141.229,,,,,,,ADDED,
Away,RECOVERY,MANUAL,1,4142,141.811,4142,141.811,,,,,,,ADDED,
Away,SET PIECE,,1,4154,173.083,4154,173.083,Player 11,,0.46277,0.35983,0.46277,0.35983,REJECTED,SET PIECE
Away,BALL LOST,,1,4162,173.417,4162,173.417,Player 11,,0.44897,0.39607,0.54274,1.02208,REJECTED,BALL LOST
Away,SET PIECE,,1,4180,174.167,4180,174.167,Player 130,,0.45743,0.34109,0.45743,0.34109,REJECTED,SET PIECE
Away,BALL LOST,,1,4186,174.417,4186,174.417,Player 130,,0.47721,0.33977,1.01702,0.52019,REJECTED,BALL LOST
Away,PASS,MANUAL,1,4262,145.919,4262,145.919,,,,,,,ADDED,
Away,SET PIECE,,1,4288,178.667,4288,178.667,Player 165,,0.30796,0.64683,0.30796,0.64683,REJECTED,SET PIECE
Away,BALL LOST,,1,4296,179.0,4307,179.458,Player 165,,0.31477,0.68175,0.34136,0.30714,REJECTED,BALL LOST
Home,RECOVERY,,1,4307,179.458,4307,179.458,Player 125,,0.34136,0.30714,0.34136,0.30714,REJECTED,RECOVERY
Home,PASS,,1,4317,179.875,4368,182.0,Player 125,,0.34105,0.30676,0.37686,0.0527,RELABELED,BALL LOST
Away,RECOVERY,,1,4368,182.0,4368,182.0,Player 130,,0.37686,0.0527,0.37686,0.0527,RELABELED,RECOVERY
Away,PASS,,1,4377,182.375,4425,184.375,Player 130,Player 32,0.37979,0.07342,0.4363,0.04628,REJECTED,PASS
Away,PASS,,1,4432,184.667,4448,185.333,Player 32,Player 72,0.4481,0.05432,0.18883,0.32145,REJECTED,PASS
Home,RECOVERY,MANUAL,1,4440,152.014,4440,152.014,,,,,,,ADDED,
Away,BALL LOST,,1,4463,185.958,4463,185.958,Player 72,,0.18672,0.33053,0.18672,0.33053,REJECTED,BALL LOST
Away,SET PIECE,,1,4613,192.208,4613,192.208,Player 130,,0.46404,0.25158,0.46404,0.25158,REJECTED,SET PIECE
Away,FOUL,MANUAL,1,4630,158.519,4630,158.519,,,,,,,ADDED,
Away,PASS,,1,4679,194.958,4722,196.75,Player 130,Player 32,0.51893,0.24297,0.43962,0.27085,REJECTED,PASS
Home,SET PIECE,MANUAL,1,4986,170.707,4986,170.707,,,,,,,ADDED,
Away,PASS,,1,5018,209.083,5059,210.792,Player 220,Player 177,0.27979,0.35509,0.89751,0.39778,REJECTED,PASS
Home,PASS,MANUAL,1,5029,172.179,5029,172.179,,,,,,,ADDED,
Away,BALL LOST,,1,5090,212.083,5090,212.083,Player 177,,0.9406,0.398,0.60161,1.0012,REJECTED,BALL LOST
Home,SET PIECE,,1,5141,214.208,5141,214.208,Player 188,,0.34433,0.48893,0.34433,0.48893,REJECTED,SET PIECE
Home,PASS,MANUAL,1,5171,177.041,5171,177.041,,,,,,,ADDED,
Home,PASS,,1,5210,217.083,5216,217.333,Player 44,Player 208,0.2166,0.21468,0.24804,0.15733,ACCEPTED,PASS
Home,PASS,,1,5228,217.833,5245,218.542,Player 208,,0.25212,0.1332,0.26588,0.16069,RELABELED,CHALLENGE
Away,CHALLENGE,,1,5228,217.833,5245,218.542,Player 14,,0.25212,0.1332,0.26588,0.16069,REJECTED,CHALLENGE
Away,PASS,,1,5254,218.917,5260,219.167,Player 14,Player 119,0.26963,0.16947,0.29687,0.42483,REJECTED,PASS
Away,RECOVERY,MANUAL,1,5265,180.259,5265,180.259,,,,,,,ADDED,
Away,PASS,,1,5267,219.458,5275,219.792,Player 119,Player 14,0.30118,0.46847,0.27131,0.15991,REJECTED,PASS
Away,BALL LOST,,1,5297,220.708,5298,220.75,Player 14,,0.27452,0.18345,0.27473,0.18526,REJECTED,BALL LOST
Home,RECOVERY,,1,5298,220.75,5298,220.75,Player 46,,0.27473,0.18526,0.27473,0.18526,REJECTED,RECOVERY
Home,BALL LOST,,1,5320,221.667,5323,221.792,Player 46,,0.33761,0.36739,0.69963,0.31719,REJECTED,BALL LOST
Away,RECOVERY,,1,5323,221.792,5323,221.792,Player 183,,0.69963,0.31719,0.69963,0.31719,REJECTED,RECOVERY
Away,PASS,MANUAL,1,5325,182.314,5325,182.314,,,,,,,ADDED,
Away,BALL LOST,,1,5366,223.583,5366,223.583,Player 183,,0.84795,0.12076,0.84827,-0.05826,REJECTED,BALL LOST
Away,SET PIECE,,1,5493,228.875,5493,228.875,Player 14,,0.6358,0.29497,0.6358,0.29497,REJECTED,SET PIECE
Away,BALL LOST,,1,5497,229.042,5497,229.042,Player 14,,0.60847,0.28641,1.0967,0.28409,REJECTED,BALL LOST
Away,PASS,MANUAL,1,5502,188.374,5502,188.374,,,,,,,ADDED,
Away,PASS,MANUAL,1,5511,188.682,5511,188.682,,,,,,,ADDED,
Home,PASS,,1,5850,243.75,5850,243.75,Player 188,,0.4322,0.18608,0.4322,0.18608,RELABELED,SET PIECE
Home,PASS,,1,5853,243.875,5854,243.917,Player 188,Player 4,0.43631,0.1793,0.40059,0.65508,RELABELED,PASS
Home,PASS,,1,5949,247.875,5953,248.042,Player 230,Player 188,0.39763,0.24378,0.43,0.13012,ACCEPTED,PASS
Home,PASS,,1,6005,250.208,6078,253.25,Player 191,Player 44,0.35703,0.10181,0.39336,0.28191,ACCEPTED,PASS
Away,BALL LOST,,1,6150,256.25,6195,258.125,Player 245,Player 72,0.26301,0.20253,0.49404,0.55024,RELABELED,PASS
Away,PASS,,1,6322,263.417,6374,265.583,Player 72,Player 165,0.32386,0.78313,0.35531,0.88208,ACCEPTED,PASS
Away,PASS,,1,6378,265.75,6399,266.625,Player 165,Player 6,0.37088,0.87425,0.43311,0.84395,REJECTED,PASS
Away,PASS,,1,6454,268.917,6496,270.667,Player 6,Player 220,0.49799,0.88401,0.56503,0.6865,ACCEPTED,PASS
Away,PASS,,1,6554,273.083,6557,273.208,Player 220,Player 6,0.55838,0.59045,0.54284,0.88844,ACCEPTED,PASS
Away,PASS,LONG BALL,1,6563,273.458,6652,277.167,Player 6,Player 130,0.54299,0.89046,0.22555,0.04703,ACCEPTED,PASS
Away,PASS,,1,6656,277.333,6772,282.167,Player 130,,0.22212,0.05725,0.28925,0.41917,RELABELED,BALL LOST
Home,RECOVERY,,1,6772,282.167,6772,282.167,Player 4,,0.28925,0.41917,0.28925,0.41917,REJECTED,RECOVERY
Home,PASS,,1,6786,282.75,6813,283.875,Player 4,Player 242,0.30365,0.42248,0.46459,0.34377,REJECTED,PASS
Away,DUEL,MANUAL,1,6854,234.663,6854,234.663,,,,,,,ADDED,
Away,BALL LOST,MANUAL,1,6878,235.484,6878,235.484,,,,,,,ADDED,
Home,BALL LOST,,1,6890,287.083,7033,293.042,Player 242,,0.54273,0.37429,0.43141,0.03364,REJECTED,BALL LOST
Home,RECOVERY,MANUAL,1,6913,236.683,6913,236.683,,,,,,,ADDED,
Home,DUEL,MANUAL,1,6950,237.949,6950,237.949,,,,,,,ADDED,
Home,DUEL,MANUAL,1,7008,239.935,7008,239.935,,,,,,,ADDED,
Away,RECOVERY,,1,7033,293.042,7033,293.042,Player 183,,0.43141,0.03364,0.43141,0.03364,REJECTED,RECOVERY
Home,PASS,MANUAL,1,7055,241.544,7055,241.544,,,,,,,ADDED,
