Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,PASS,MANUAL,1,27491,1834.566,27491,1834.566,,,,,,,ADDED,
Home,BALL LOST,,1,27497,1833.133,27507,1833.8,Player 2265,,0.53295,0.674,0.61571,0.70021,REJECTED,BALL LOST
Away,RECOVERY,,1,27507,1833.8,27507,1833.8,Player 2320,,0.61571,0.70021,0.61571,0.70021,REJECTED,RECOVERY
Away,PASS,,1,27547,1836.467,27554,1836.933,Player 2320,Player 2332,0.52801,0.60067,0.54227,0.4733,RELABELED,PASS
Away,PASS,,1,27556,1837.067,27617,1841.133,Player 2332,Player 2396,0.53401,0.44831,0.55073,0.19772,REJECTED,PASS
Away,BALL LOST,,1,27623,1841.533,27821,1854.733,Player 2396,,0.6027,0.22345,0.82389,0.37539,REJECTED,BALL LOST
Home,RECOVERY,,1,27821,1854.733,27821,1854.733,Player 2483,,0.82389,0.37539,0.82389,0.37539,REJECTED,RECOVERY
Home,BALL LOST,,1,27837,1855.8,28049,1869.933,Player 2483,,0.83249,0.37516,0.76656,0.33268,REJECTED,BALL LOST
Away,RECOVERY,,1,28049,1869.933,28049,1869.933,Player 2296,,0.76656,0.33268,0.76656,0.33268,REJECTED,RECOVERY
Away,PASS,,1,28119,1874.6,28205,1880.333,Player 2296,Player 2486,0.82302,0.34948,0.79811,0.50189,REJECTED,PASS
Away,PASS,,1,28274,1884.933,28280,1885.333,Player 2486,Player 2504,0.60193,0.74141,0.59003,0.77444,ACCEPTED,PASS
Away,PASS,,1,28314,1887.6,28320,1888.0,Player 2504,Player 2486,0.6024,0.77891,0.64364,0.75154,ACCEPTED,PASS
Away,PASS,,1,28357,1890.467,28358,1890.533,Player 2486,Player 2500,0.52109,0.5719,0.5,0.55444,ACCEPTED,PASS
Away,PASS,,1,28395,1893.0,28410,1894.0,Player 2500,Player 2527,0.5,0.54689,0.15762,0.3325,REJECTED,PASS
Away,PASS,MANUAL,1,28404,1895.494,28404,1895.494,,,,,,,ADDED,
Away,PASS,LONG BALL,1,28583,1905.533,28618,1907.867,Player 2527,Player 2460,0.19321,0.559,0.72877,0.59861,ACCEPTED,PASS
Away,PASS,,1,28665,1911.0,28672,1911.467,Player 2460,Player 2500,0.63879,0.58121,0.54343,0.528,ACCEPTED,PASS
Away,PASS,,1,28673,1911.533,28687,1912.467,Player 2500,Player 2527,0.51967,0.53011,0.18706,0.55967,REJECTED,PASS
Away,SHOT,,1,28993,1932.867,29377,1958.467,Player 2527,,0.09648,0.51402,0.41917,0.73246,REJECTED,SHOT
Home,PASS,,1,29383,1958.867,29489,1965.933,Player 1691,Player 2433,0.37581,0.60084,0.15702,0.0085,RELABELED,PASS
Home,PASS,,1,29491,1966.067,29491,1966.067,Player 2433,,0.15672,0.00851,0.14916,-0.00447,RELABELED,BALL LOST
Home,SET PIECE,,1,29505,1967.0,29505,1967.0,Player 2433,,0.15121,0.00578,0.15121,0.00578,REJECTED,SET PIECE
Home,PASS,LONG BALL,1,29510,1967.333,29548,1969.867,Player 2433,Player 2562,0.16147,0.05703,0.5,0.92526,ACCEPTED,PASS
Home,PASS,,1,29581,1972.067,29591,1972.733,Player 2562,Player 2477,0.42238,0.85106,0.39247,0.75147,ACCEPTED,PASS
Home,PASS,,1,29649,1976.6,29692,1979.467,Player 2477,Player 2571,0.4057,0.71686,0.82524,0.44859,REJECTED,PASS
Home,PASS,,1,29693,1979.533,29714,1980.933,Player 2571,Player 2477,0.80224,0.4632,0.31927,0.77,REJECTED,PASS
Home,PASS,,1,29730,1982.0,29731,1982.067,Player 2477,,0.372,0.77739,0.37807,0.77977,RELABELED,BALL LOST
Away,RECOVERY,,1,29731,1982.067,29731,1982.067,Player 2396,,0.37807,0.77977,0.37807,0.77977,REJECTED,RECOVERY
Away,BALL LOST,,1,29744,1982.933,29744,1982.933,Player 2396,,0.43815,0.78179,1.09618,0.24224,REJECTED,BALL LOST
Home,SET PIECE,,1,29854,1990.267,29854,1990.267,Player 1691,,0.55318,0.89223,0.55318,0.89223,REJECTED,SET PIECE
Home,PASS,,1,29855,1990.333,29865,1991.0,Player 1691,Player 2477,0.55369,0.89211,0.3275,0.99484,REJECTED,PASS
Home,PASS,,1,29920,1994.667,29950,1996.667,Player 2477,,0.32856,0.9435,0.19091,0.7191,RELABELED,BALL LOST
Away,RECOVERY,,1,29950,1996.667,29950,1996.667,Player 2584,,0.19091,0.7191,0.19091,0.7191,REJECTED,RECOVERY
Away,PASS,,1,29980,1998.667,30016,2001.067,Player 2584,Player 2592,0.20664,0.60073,0.17133,0.38009,RELABELED,PASS
Away,BALL LOST,,1,30018,2001.2,30027,2001.8,Player 2592,,0.17101,0.3801,0.38547,0.37422,REJECTED,BALL LOST
Home,RECOVERY,,1,30027,2001.8,30027,2001.8,Player 2353,,0.38547,0.37422,0.38547,0.37422,REJECTED,RECOVERY
Home,PASS,,1,30095,2006.333,30192,2012.8,Player 2353,Player 2571,0.37781,0.24731,0.90768,0.3293,RELABELED,PASS
Away,PASS,,1,30383,2025.533,30384,2025.6,Player 2296,Player 2500,0.74256,0.2959,0.76213,0.31445,RELABELED,PASS
Away,BALL LOST,,1,30385,2025.667,30386,2025.733,Player 2500,,0.78169,0.333,0.80126,0.35154,REJECTED,BALL LOST
Home,RECOVERY,,1,30386,2025.733,30386,2025.733,Player 2571,,0.80126,0.35154,0.80126,0.35154,REJECTED,RECOVERY
Away,PASS,,1,30421,2028.067,30423,2028.2,Player 2500,Player 2460,0.69683,0.29907,0.65567,0.27945,REJECTED,PASS
Away,PASS,,1,30455,2030.333,30462,2030.8,Player 2595,Player 2296,0.6237,0.26646,0.53866,0.10026,RELABELED,PASS
Away,BALL LOST,,1,30478,2031.867,30478,2031.867,Player 2296,,0.50913,-0.03061,0.50565,-0.00692,REJECTED,BALL LOST
