Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Away,SHOT,,1,2625,175.0,2741,182.733,Player 310,,0.80338,0.3767,0.82519,0.66117,REJECTED,SHOT
Home,BALL LOST,,1,2750,183.333,2750,183.333,Player 259,,0.72155,0.61639,0.78904,1.00496,REJECTED,BALL LOST
Home,SET PIECE,,1,2816,187.733,2816,187.733,Player 12,,0.78904,1.00496,0.78904,1.00496,REJECTED,SET PIECE
Home,PASS,,1,2833,188.867,2850,190.0,Player 12,Player 3,0.69069,0.8943,0.58993,0.9328,REJECTED,PASS
Away,PASS,,1,2864,190.933,2871,191.4,Player 64,Player 301,0.56168,0.85409,0.64107,0.6577,REJECTED,PASS
Home,PASS,,1,2879,191.933,2888,192.533,Player 389,Player 12,0.58979,0.73558,0.48981,0.88516,REJECTED,PASS
Home,PASS,,1,2900,193.333,2902,193.467,Player 392,Player 389,0.4905,0.81421,0.48327,0.74244,REJECTED,PASS
Home,BALL LOST,,1,2903,193.533,2904,193.6,Player 389,,0.47965,0.70655,0.47603,0.67066,REJECTED,BALL LOST
Away,RECOVERY,,1,2904,193.6,2904,193.6,Player 301,,0.47603,0.67066,0.47603,0.67066,REJECTED,RECOVERY
Away,PASS,,1,2920,194.667,2928,195.2,Player 301,Player 336,0.48026,0.73096,0.60865,0.76421,REJECTED,PASS
Home,PASS,,1,2937,195.8,2939,195.933,Player 389,Player 12,0.46493,0.76748,0.42499,0.76725,REJECTED,PASS
Home,BALL LOST,,1,2943,196.2,2944,196.267,Player 12,,0.40056,0.75779,0.39953,0.75486,REJECTED,BALL LOST
Away,RECOVERY,,1,2944,196.267,2944,196.267,Player 301,,0.39953,0.75486,0.39953,0.75486,REJECTED,RECOVERY
Away,PASS,,1,2954,196.933,3128,208.533,Player 301,Player 11,0.36551,0.70801,0.17767,0.535,REJECTED,PASS
Away,BALL LOST,,1,3136,209.067,3145,209.667,Player 11,,0.16159,0.50135,0.10402,0.52001,REJECTED,BALL LOST
Home,RECOVERY,,1,3145,209.667,3145,209.667,Player 386,,0.10402,0.52001,0.10402,0.52001,REJECTED,RECOVERY
