Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,RECOVERY,,1,54767,4563.917,54767,4563.917,Player 10869,,0.133,0.55362,0.133,0.55362,REJECTED,RECOVERY
Home,BALL LOST,,1,54780,4565.0,54780,4565.0,Player 10869,,0.11412,0.55504,0.17011,1.00503,REJECTED,BALL LOST
Home,SET PIECE,,1,55217,4601.417,55217,4601.417,Player 10914,,0.12372,0.4584,0.12372,0.4584,REJECTED,SET PIECE
Home,SHOT,,1,55256,4604.667,55358,4613.167,Player 10917,,0.10164,0.34066,0.05511,0.48046,REJECTED,SHOT
Home,PASS,,1,55362,4613.5,55368,4614.0,Player 10948,Player 10930,0.06375,0.44179,0.07113,0.41063,REJECTED,PASS
Home,BALL LOST,,1,55424,4618.667,55425,4618.75,Player 10930,,0.10831,0.13544,0.13176,0.16447,REJECTED,BALL LOST
Away,RECOVERY,,1,55425,4618.75,55425,4618.75,Player 10941,,0.13176,0.16447,0.13176,0.16447,REJECTED,RECOVERY
Away,BALL LOST,,1,55452,4621.0,55453,4621.083,Player 10941,,0.10769,0.16768,0.08807,0.14585,REJECTED,BALL LOST
Home,RECOVERY,,1,55453,4621.083,55453,4621.083,Player 10930,,0.08807,0.14585,0.08807,0.14585,REJECTED,RECOVERY
Away,BALL LOST,,1,55475,4622.917,55476,4623.0,Player 10993,,0.08706,0.18703,0.08913,0.18291,REJECTED,BALL LOST
Home,RECOVERY,,1,55476,4623.0,55476,4623.0,Player 10998,,0.08913,0.18291,0.08913,0.18291,REJECTED,RECOVERY
Home,PASS,,1,55518,4626.5,55528,4627.333,Player 10998,Player 11011,0.11476,0.46668,0.14,0.59715,ACCEPTED,PASS
Home,PASS,,1,55542,4628.5,55571,4630.917,Player 11000,Player 11008,0.17911,0.63413,0.19997,0.546,ACCEPTED,PASS
Home,PASS,,1,55715,4642.917,55719,4643.25,Player 10998,Player 11008,0.42083,0.36357,0.45366,0.39064,REJECTED,PASS
Home,PASS,,1,55729,4644.083,55744,4645.333,Player 11008,Player 11041,0.47268,0.41538,0.45242,0.53985,ACCEPTED,PASS
Home,PASS,,1,55778,4648.167,55783,4648.583,Player 11043,Player 11042,0.442,0.57885,0.42823,0.34876,ACCEPTED,PASS
Home,PASS,,1,55819,4651.583,55829,4652.417,Player 11042,Player 11043,0.41171,0.36412,0.39695,0.46084,ACCEPTED,PASS
Home,BALL LOST,,1,55832,4652.667,55836,4653.0,Player 11043,,0.40151,0.4504,0.44572,0.36204,REJECTED,BALL LOST
Away,RECOVERY,,1,55836,4653.0,55836,4653.0,Player 11013,,0.44572,0.36204,0.44572,0.36204,REJECTED,RECOVERY
Away,PASS,,1,55845,4653.75,55850,4654.167,Player 11013,Player 10986,0.45424,0.34369,0.40226,0.44945,REJECTED,PASS
Away,BALL LOST,,1,55851,4654.25,55869,4655.75,Player 10986,,0.38715,0.48497,0.37214,0.76616,REJECTED,BALL LOST
Home,RECOVERY,,1,55869,4655.75,55869,4655.75,Player 10995,,0.37214,0.76616,0.37214,0.76616,REJECTED,RECOVERY
Home,PASS,,1,55891,4657.583,55912,4659.333,Player 10995,Player 11076,0.37181,0.921,0.46704,0.9325,ACCEPTED,PASS
Home,PASS,,1,55919,4659.917,55931,4660.917,Player 11076,Player 11089,0.46365,0.92905,0.40175,0.8679,ACCEPTED,PASS
Home,PASS,,1,55956,4663.0,55961,4663.417,Player 11089,Player 11094,0.38886,0.81513,0.39833,0.77196,ACCEPTED,PASS
Home,BALL LOST,,1,55973,4664.417,55978,4664.833,Player 11094,,0.42522,0.74026,0.47622,0.73321,REJECTED,BALL LOST
Away,RECOVERY,,1,55978,4664.833,55978,4664.833,Player 11092,,0.47622,0.73321,0.47622,0.73321,REJECTED,RECOVERY
Away,BALL LOST,,1,55983,4665.25,55988,4665.667,Player 11092,,0.49291,0.75087,0.50959,0.76853,REJECTED,BALL LOST
Home,RECOVERY,,1,55988,4665.667,55988,4665.667,Player 11086,,0.50959,0.76853,0.50959,0.76853,REJECTED,RECOVERY
Home,PASS,,1,56034,4669.5,56041,4670.083,Player 11086,Player 11113,0.69477,0.89765,0.73232,0.9364,ACCEPTED,PASS
Home,BALL LOST,,1,56048,4670.667,56083,4673.583,Player 11113,,0.75524,0.96572,0.75974,0.92916,REJECTED,BALL LOST
Away,RECOVERY,,1,56083,4673.583,56083,4673.583,Player 11133,,0.75974,0.92916,0.75974,0.92916,REJECTED,RECOVERY
Away,BALL LOST,,1,56096,4674.667,56097,4674.75,Player 11133,,0.73528,0.91393,0.73299,0.91443,REJECTED,BALL LOST
Home,RECOVERY,,1,56097,4674.75,56097,4674.75,Player 11148,,0.73299,0.91443,0.73299,0.91443,REJECTED,RECOVERY
Home,PASS,,1,56104,4675.333,56107,4675.583,Player 11148,Player 11147,0.70701,0.91245,0.68334,0.906,ACCEPTED,PASS
Home,PASS,,1,56108,4675.667,56143,4678.583,Player 11147,Player 11152,0.68011,0.90413,0.61637,0.71127,ACCEPTED,PASS
Home,PASS,,1,56209,4684.083,56217,4684.75,Player 11148,Player 11152,0.5799,0.70338,0.5762,0.60884,ACCEPTED,PASS
Home,PASS,,1,56253,4687.75,56261,4688.417,Player 11152,Player 11148,0.58051,0.49806,0.5781,0.54463,ACCEPTED,PASS
Home,PASS,,1,56302,4691.833,56308,4692.333,Player 11148,Player 11183,0.61132,0.62507,0.66425,0.66284,ACCEPTED,PASS
Home,PASS,,1,56310,4692.5,56398,4699.833,Player 11183,Player 11202,0.67231,0.67166,0.85602,0.52549,REJECTED,PASS
Home,CHALLENGE,,1,56408,4700.667,56427,4702.25,Player 11202,,0.88137,0.51679,0.90965,0.53665,REJECTED,CHALLENGE
Away,CHALLENGE,,1,56408,4700.667,56427,4702.25,Player 11222,,0.88137,0.51679,0.90965,0.53665,REJECTED,CHALLENGE
Away,PASS,,1,56479,4706.583,56490,4707.5,Player 11222,Player 11193,0.88724,0.46537,0.93515,0.06646,REJECTED,PASS
Away,BALL LOST,,1,56493,4707.75,56493,4707.75,Player 11193,,0.94353,0.07781,0.94627,-0.00926,REJECTED,BALL LOST
Home,SET PIECE,,1,56986,4748.833,56986,4748.833,Player 11306,,0.80719,0.10384,0.80719,0.10384,REJECTED,SET PIECE
Home,PASS,,1,56998,4749.833,57011,4750.917,Player 11306,Player 11294,0.80168,0.13751,0.80448,0.23712,ACCEPTED,PASS
Home,PASS,,1,57054,4754.5,57060,4755.0,Player 11294,Player 11289,0.80766,0.22238,0.80931,0.18099,ACCEPTED,PASS
Home,PASS,,1,57080,4756.667,57093,4757.75,Player 11289,Player 11324,0.61825,0.21385,0.61136,0.13438,ACCEPTED,PASS
Home,PASS,,1,57126,4760.5,57132,4761.0,Player 11324,Player 11347,0.60074,0.15453,0.67057,0.17143,ACCEPTED,PASS
Home,PASS,,1,57135,4761.25,57143,4761.917,Player 11347,Player 11357,0.67849,0.13941,0.71142,0.05034,ACCEPTED,PASS
Home,BALL LOST,,1,57147,4762.25,57147,4762.25,Player 11357,,0.70605,0.00898,0.69575,-0.0003,REJECTED,BALL LOST
Home,SET PIECE,,1,57158,4763.167,57158,4763.167,Player 11357,,0.72959,0.03314,0.72959,0.03314,REJECTED,SET PIECE
Home,PASS,,1,57161,4763.417,57179,4764.917,Player 11357,Player 11369,0.74762,0.04983,0.78438,0.04537,ACCEPTED,PASS
Home,PASS,LONG BALL,1,57187,4765.583,57216,4768.0,Player 11369,Player 11391,0.77716,0.0535,0.26403,0.444,ACCEPTED,PASS
Home,BALL LOST,,1,57263,4771.917,57296,4774.667,Player 11381,,0.32383,0.49307,0.85095,0.47601,REJECTED,BALL LOST
Away,RECOVERY,,1,57296,4774.667,57296,4774.667,Player 11414,,0.85095,0.47601,0.85095,0.47601,REJECTED,RECOVERY
Away,BALL LOST,,1,57361,4780.083,57362,4780.167,Player 11406,,0.83251,0.15888,0.83459,0.15496,REJECTED,BALL LOST
Home,RECOVERY,,1,57362,4780.167,57362,4780.167,Player 11413,,0.83459,0.15496,0.83459,0.15496,REJECTED,RECOVERY
Away,PASS,,1,57369,4780.75,57376,4781.333,Player 11424,Player 11355,0.84451,0.14935,0.86803,0.40351,REJECTED,PASS
Home,PASS,,1,57930,4827.5,57937,4828.083,Player 11471,Player 11482,0.35428,0.49537,0.33887,0.53525,ACCEPTED,PASS
Home,PASS,,1,57961,4830.083,57971,4830.917,Player 11482,Player 11488,0.34195,0.5156,0.5778,0.44825,ACCEPTED,PASS
Home,PASS,,1,57981,4831.75,58009,4834.083,Player 11488,Player 11482,0.52054,0.40289,0.53438,0.54604,ACCEPTED,PASS
Home,PASS,,1,58033,4836.083,58050,4837.5,Player 11482,Player 11504,0.57317,0.64346,0.68112,0.8921,ACCEPTED,PASS
Away,PASS,,1,58056,4838.0,58087,4840.583,Player 11487,Player 11509,0.72437,0.82535,0.81125,0.86961,REJECTED,PASS
Away,PASS,,1,58088,4840.667,58095,4841.25,Player 11509,Player 11505,0.80849,0.89563,0.84542,0.62603,REJECTED,PASS
Away,PASS,,1,58096,4841.333,58230,4852.5,Player 11505,Player 11612,0.85113,0.57964,0.41321,0.72262,REJECTED,PASS
Away,PASS,,1,58249,4854.083,58261,4855.083,Player 11612,Player 11620,0.30508,0.58332,0.22788,0.53282,ACCEPTED,PASS
Away,SHOT,,1,58274,4856.167,58279,4856.583,Player 11620,,0.16615,0.52222,0.16372,0.52559,RELABELED,BALL LOST
Home,RECOVERY,,1,58279,4856.583,58279,4856.583,Player 11624,,0.16372,0.52559,0.16372,0.52559,REJECTED,RECOVERY
Home,PASS,,1,58292,4857.667,58302,4858.5,Player 11624,Player 11593,0.14851,0.5075,0.0806,0.56073,REJECTED,PASS
Away,PASS,,1,58448,4870.667,58471,4872.583,Player 11635,Player 11672,0.5357,0.77026,0.67341,0.79838,REJECTED,PASS
Away,BALL LOST,,1,58477,4873.083,58496,4874.667,Player 11672,,0.6709,0.77794,0.35486,0.66203,REJECTED,BALL LOST
Home,RECOVERY,,1,58496,4874.667,58496,4874.667,Player 11691,,0.35486,0.66203,0.35486,0.66203,REJECTED,RECOVERY
Home,BALL LOST,,1,58498,4874.833,58500,4875.0,Player 11691,,0.347,0.63787,0.34498,0.61841,REJECTED,BALL LOST
Away,RECOVERY,,1,58500,4875.0,58500,4875.0,Player 11695,,0.34498,0.61841,0.34498,0.61841,REJECTED,RECOVERY
Away,BALL LOST,,1,58510,4875.833,58516,4876.333,Player 11695,,0.34524,0.61604,0.27393,0.3655,REJECTED,BALL LOST
Home,RECOVERY,,1,58516,4876.333,58516,4876.333,Player 11702,,0.27393,0.3655,0.27393,0.3655,REJECTED,RECOVERY
Home,PASS,,1,58532,4877.667,58535,4877.917,Player 11702,Player 11703,0.19579,0.48146,0.21603,0.50953,REJECTED,PASS
Home,PASS,,1,58745,4895.417,58764,4897.0,Player 11722,Player 11739,0.24631,0.25149,0.18351,0.44334,REJECTED,PASS
Home,PASS,LONG BALL,1,58790,4899.167,58816,4901.333,Player 11739,Player 11737,0.22575,0.45471,0.56501,0.36559,ACCEPTED,PASS
Home,PASS,,1,58869,4905.75,58879,4906.583,Player 11737,Player 11739,0.60529,0.59909,0.60952,0.49901,ACCEPTED,PASS
Home,PASS,,1,58926,4910.5,58937,4911.417,Player 11739,Player 11770,0.61268,0.43066,0.60831,0.49551,ACCEPTED,PASS
Home,PASS,,1,58954,4912.833,58961,4913.417,Player 11770,Player 11737,0.59605,0.56472,0.59516,0.63935,ACCEPTED,PASS
Home,PASS,,1,59004,4917.0,59014,4917.833,Player 11770,Player 11773,0.5553,0.53027,0.54246,0.41572,ACCEPTED,PASS
Home,PASS,,1,59032,4919.333,59040,4920.0,Player 11773,Player 11767,0.53053,0.29588,0.53996,0.21319,ACCEPTED,PASS
Home,PASS,,1,59041,4920.083,59105,4925.417,Player 11767,Player 11807,0.53588,0.18231,0.38195,0.29609,REJECTED,PASS
Home,PASS,,1,59112,4926.0,59119,4926.583,Player 11807,Player 11809,0.35681,0.34424,0.34023,0.39865,ACCEPTED,PASS
Home,PASS,,1,59120,4926.667,59128,4927.333,Player 11809,Player 11804,0.33996,0.40869,0.4404,0.32472,REJECTED,PASS
Home,PASS,,1,59149,4929.083,59173,4931.083,Player 11804,Player 11820,0.42588,0.34179,0.17603,0.49521,REJECTED,PASS
Home,BALL LOST,,1,59240,4936.667,59287,4940.583,Player 11820,,0.09283,0.50084,0.67416,0.35094,REJECTED,BALL LOST
Away,RECOVERY,,1,59287,4940.583,59287,4940.583,Player 11836,,0.67416,0.35094,0.67416,0.35094,REJECTED,RECOVERY
Away,BALL LOST,,1,59293,4941.083,59302,4941.833,Player 11836,,0.68974,0.40418,0.69574,0.47763,REJECTED,BALL LOST
Home,RECOVERY,INTERCEPTION,1,59302,4941.833,59302,4941.833,Player 11843,,0.69574,0.47763,0.69574,0.47763,ACCEPTED,RECOVERY
Away,PASS,,1,59329,4944.083,59337,4944.75,Player 11828,Player 11858,0.78361,0.60631,0.84702,0.4769,REJECTED,PASS
Away,BALL LOST,,1,59365,4947.083,59375,4947.917,Player 11858,,0.86346,0.48953,0.89603,0.66857,REJECTED,BALL LOST
Home,RECOVERY,,1,59375,4947.917,59375,4947.917,Player 11838,,0.89603,0.66857,0.89603,0.66857,REJECTED,RECOVERY
Home,BALL LOST,INTERCEPTION,1,59377,4948.083,59387,4948.917,Player 11838,,0.90254,0.70438,0.9327,0.72266,ACCEPTED,BALL LOST
Away,RECOVERY,INTERCEPTION,1,59387,4948.917,59387,4948.917,Player 11864,,0.9327,0.72266,0.9327,0.72266,ACCEPTED,RECOVERY
Away,PASS,,1,59410,4950.833,59411,4950.917,Player 11872,Player 11864,0.94361,0.8155,0.93694,0.77056,REJECTED,PASS
Away,PASS,,1,59412,4951.0,59417,4951.417,Player 11864,Player 11879,0.93027,0.72562,0.89692,0.50094,REJECTED,PASS
Away,PASS,,1,59441,4953.417,59464,4955.333,Player 11879,Player 11901,0.91534,0.5672,0.78995,0.63545,ACCEPTED,PASS
Away,PASS,,1,59481,4956.75,59489,4957.417,Player 11901,Player 11906,0.77788,0.55938,0.78713,0.46785,ACCEPTED,PASS
Away,PASS,,1,59532,4961.0,59547,4962.25,Player 11895,Player 11919,0.70521,0.369,0.59856,0.35904,ACCEPTED,PASS
Away,BALL LOST,,1,59551,4962.583,59552,4962.667,Player 11919,,0.57139,0.37353,0.54932,0.36767,ACCEPTED,BALL LOST
Home,RECOVERY,,1,59552,4962.667,59552,4962.667,Player 11921,,0.54932,0.36767,0.54932,0.36767,REJECTED,RECOVERY
Home,BALL LOST,,1,59570,4964.167,59604,4967.0,Player 11921,,0.45226,0.31526,0.43483,0.4271,REJECTED,BALL LOST
Away,RECOVERY,,1,59604,4967.0,59604,4967.0,Player 11942,,0.43483,0.4271,0.43483,0.4271,REJECTED,RECOVERY
Away,PASS,,1,59606,4967.167,59608,4967.333,Player 11942,Player 11943,0.40279,0.47644,0.37076,0.52578,REJECTED,PASS
Away,SHOT,,1,59663,4971.917,59667,4972.25,Player 11943,,0.25778,0.70591,0.19842,0.57799,RELABELED,BALL LOST
Home,RECOVERY,,1,59667,4972.25,59667,4972.25,Player 11916,,0.19842,0.57799,0.19842,0.57799,REJECTED,RECOVERY
