Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Away,PASS,,1,14881,1240.083,14896,1241.333,Player 3226,Player 3267,0.59735,0.19778,0.55088,0.25734,REJECTED,PASS
Away,BALL LOST,,1,14897,1241.417,14920,1243.333,Player 3267,,0.54503,0.24007,0.45056,0.09015,REJECTED,BALL LOST
Home,RECOVERY,,1,14920,1243.333,14920,1243.333,Player 3275,,0.45056,0.09015,0.45056,0.09015,REJECTED,RECOVERY
Home,PASS,,1,14993,1249.417,15000,1250.0,Player 3275,Player 3297,0.41807,0.06065,0.41062,0.09241,ACCEPTED,PASS
Home,PASS,,1,15004,1250.333,15012,1251.0,Player 3297,Player 3280,0.41087,0.14174,0.42991,0.2366,ACCEPTED,PASS
Home,PASS,,1,15058,1254.833,15066,1255.5,Player 3280,Player 3315,0.44097,0.35746,0.43682,0.27925,ACCEPTED,PASS
Home,PASS,,1,15109,1259.083,15125,1260.417,Player 3315,Player 3332,0.37236,0.25958,0.31378,0.08407,ACCEPTED,PASS
Home,BALL LOST,INTERCEPTION,1,15157,1263.083,15166,1263.833,Player 3332,,0.29695,0.17589,0.26909,0.19267,ACCEPTED,BALL LOST
Away,RECOVERY,,1,15166,1263.833,15166,1263.833,Player 3292,,0.26909,0.19267,0.26909,0.19267,REJECTED,RECOVERY
Away,BALL LOST,,1,15182,1265.167,15208,1267.333,Player 3292,,0.23431,0.12653,0.2176,0.05647,REJECTED,BALL LOST
Home,RECOVERY,,1,15208,1267.333,15208,1267.333,Player 3351,,0.2176,0.05647,0.2176,0.05647,REJECTED,RECOVERY
Home,BALL LOST,,1,15218,1268.167,15228,1269.0,Player 3351,,0.22713,0.0372,0.1575,0.14792,REJECTED,BALL LOST
Away,RECOVERY,,1,15228,1269.0,15228,1269.0,Player 3321,,0.1575,0.14792,0.1575,0.14792,REJECTED,RECOVERY
Away,BALL LOST,,1,15234,1269.5,15239,1269.917,Player 3321,,0.13903,0.1789,0.09854,0.24269,REJECTED,BALL LOST
Home,RECOVERY,,1,15239,1269.917,15239,1269.917,Player 3317,,0.09854,0.24269,0.09854,0.24269,REJECTED,RECOVERY
Home,BALL LOST,,1,15245,1270.417,15266,1272.167,Player 3317,,0.0811,0.24207,0.35299,0.01878,REJECTED,BALL LOST
Away,RECOVERY,,1,15266,1272.167,15266,1272.167,Player 3359,,0.35299,0.01878,0.35299,0.01878,REJECTED,RECOVERY
Away,BALL LOST,,1,15268,1272.333,15268,1272.333,Player 3359,,0.36211,-0.00965,0.36259,-0.00632,REJECTED,BALL LOST
Home,SET PIECE,,1,15276,1273.0,15276,1273.0,Player 3372,,0.24028,0.13178,0.24028,0.13178,REJECTED,SET PIECE
Home,PASS,,1,15308,1275.667,15313,1276.083,Player 3372,Player 3376,0.27504,0.07628,0.206,0.14005,ACCEPTED,PASS
Home,PASS,,1,15315,1276.25,15317,1276.417,Player 3376,Player 3381,0.1805,0.16415,0.2041,0.15365,REJECTED,PASS
Home,PASS,,1,15318,1276.5,15323,1276.917,Player 3381,Player 3384,0.21591,0.1484,0.2475,0.13234,REJECTED,PASS
Home,PASS,LONG BALL,1,15324,1277.0,15361,1280.083,Player 3384,Player 3392,0.24558,0.13219,0.52176,0.38954,ACCEPTED,PASS
Home,PASS,,1,15399,1283.25,15409,1284.083,Player 3392,Player 3412,0.54777,0.48306,0.50832,0.42778,ACCEPTED,PASS
Home,PASS,,1,15428,1285.667,15442,1286.833,Player 3401,Player 3392,0.52376,0.45432,0.56666,0.56693,ACCEPTED,PASS
Home,PASS,,1,15474,1289.5,15487,1290.583,Player 3392,Player 3442,0.61882,0.58383,0.65315,0.42084,ACCEPTED,PASS
Home,PASS,,1,15510,1292.5,15513,1292.75,Player 3452,Player 3442,0.64189,0.43819,0.68673,0.44096,ACCEPTED,PASS
Home,PASS,,1,15514,1292.833,15538,1294.833,Player 3442,Player 3469,0.703,0.44368,0.83201,0.48,ACCEPTED,PASS
Home,PASS,LONG BALL,1,15643,1303.583,15687,1307.25,Player 3469,Player 3497,0.83108,0.56685,0.59553,0.10293,ACCEPTED,PASS
Home,PASS,,1,15697,1308.083,15707,1308.917,Player 3497,Player 3483,0.58788,0.11924,0.63722,0.26912,ACCEPTED,PASS
Home,PASS,,1,15733,1311.083,15740,1311.667,Player 3483,Player 3485,0.64442,0.21957,0.64301,0.13041,ACCEPTED,PASS
Home,PASS,,1,15779,1314.917,15787,1315.583,Player 3524,Player 3529,0.64464,0.08588,0.65639,0.12428,ACCEPTED,PASS
Home,BALL LOST,,1,15887,1323.917,15900,1325.0,Player 3532,,0.61337,0.46132,0.61746,0.6424,REJECTED,BALL LOST
Away,RECOVERY,,1,15900,1325.0,15900,1325.0,Player 3558,,0.61746,0.6424,0.61746,0.6424,REJECTED,RECOVERY
Away,BALL LOST,,1,15937,1328.083,15938,1328.167,Player 3558,,0.56607,0.80206,0.56457,0.80136,REJECTED,BALL LOST
Home,RECOVERY,,1,15938,1328.167,15938,1328.167,Player 3569,,0.56457,0.80136,0.56457,0.80136,REJECTED,RECOVERY
Home,BALL LOST,,1,15962,1330.167,15968,1330.667,Player 3569,,0.46345,0.86166,0.45044,0.90488,REJECTED,BALL LOST
Away,RECOVERY,,1,15968,1330.667,15968,1330.667,Player 3575,,0.45044,0.90488,0.45044,0.90488,REJECTED,RECOVERY
Away,PASS,,1,15990,1332.5,15992,1332.667,Player 3575,Player 3536,0.39562,0.97475,0.36675,0.91241,ACCEPTED,PASS
Home,PASS,,1,16274,1356.167,16277,1356.417,Player 3610,Player 3611,0.23091,0.90121,0.31764,0.94171,REJECTED,PASS
Home,PASS,,1,16282,1356.833,16285,1357.083,Player 3611,Player 3610,0.31367,0.93412,0.23342,0.89291,REJECTED,PASS
Home,BALL LOST,,1,16287,1357.25,16287,1357.25,Player 3610,,0.19795,0.86537,0.33841,1.01293,REJECTED,BALL LOST
