Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,PASS,,1,10902,726.8,10909,727.267,Player 721,Player 947,0.82814,0.55405,0.78542,0.80269,REJECTED,PASS
Home,PASS,,1,10910,727.333,10911,727.4,Player 947,Player 935,0.77932,0.83821,0.77322,0.87373,REJECTED,PASS
Away,PASS,MANUAL,1,10911,728.127,10911,728.127,,,,,,,ADDED,
Home,BALL LOST,,1,10918,727.867,10933,728.867,Player 947,,0.76247,0.85029,0.6418,0.6622,REJECTED,BALL LOST
Away,RECOVERY,,1,10933,728.867,10933,728.867,Player 966,,0.6418,0.6622,0.6418,0.6622,REJECTED,RECOVERY
Home,PASS,,1,10948,729.867,10951,730.067,Player 861,Player 927,0.61966,0.77238,0.67088,0.84387,REJECTED,PASS
Home,BALL LOST,,1,10960,730.667,10961,730.733,Player 927,,0.72104,0.9232,0.72394,0.92941,REJECTED,BALL LOST
Away,RECOVERY,,1,10961,730.733,10961,730.733,Player 910,,0.72394,0.92941,0.72394,0.92941,REJECTED,RECOVERY
Home,PASS,MANUAL,1,10971,732.131,10971,732.131,,,,,,,ADDED,
Away,BALL LOST,,1,10980,732.0,11118,741.2,Player 910,,0.70122,0.90055,0.13628,0.32449,REJECTED,BALL LOST
Home,PASS,MANUAL,1,11114,741.674,11114,741.674,,,,,,,ADDED,
Home,RECOVERY,,1,11118,741.2,11118,741.2,Player 616,,0.13628,0.32449,0.13628,0.32449,REJECTED,RECOVERY
Home,PASS,,1,11140,742.667,11184,745.6,Player 927,Player 430,0.12558,0.31546,0.43021,0.39849,REJECTED,PASS
Home,PASS,MANUAL,1,11154,744.344,11154,744.344,,,,,,,ADDED,
Home,BALL LOST,,1,11215,747.667,11215,747.667,Player 430,,0.4576,-0.03237,0.44854,-0.01559,REJECTED,BALL LOST
Home,SET PIECE,,1,11234,748.933,11234,748.933,Player 430,,0.28548,0.28638,0.28548,0.28638,REJECTED,SET PIECE
Home,PASS,,1,11252,750.133,11397,759.8,Player 430,Player 1093,0.27439,0.26213,0.77762,0.35194,REJECTED,PASS
Home,PASS,MANUAL,1,11256,751.15,11256,751.15,,,,,,,ADDED,
Away,PASS,MANUAL,1,11750,784.117,11750,784.117,,,,,,,ADDED,
Away,BALL LOST,,1,11765,784.333,11771,784.733,Player 966,,0.17799,0.36686,0.32917,0.35457,REJECTED,BALL LOST
Home,RECOVERY,,1,11771,784.733,11771,784.733,Player 926,,0.32917,0.35457,0.32917,0.35457,REJECTED,RECOVERY
Home,PASS,,1,11774,784.933,12510,834.0,Player 926,Player 1101,0.31688,0.38963,0.22039,0.40244,REJECTED,PASS
Away,FOUL,MANUAL,1,11796,787.186,11796,787.186,,,,,,,ADDED,
Home,BALL LOST,,1,12511,834.067,12690,846.0,Player 1101,,0.24221,0.38399,0.15588,0.47661,REJECTED,BALL LOST
Away,RECOVERY,,1,12690,846.0,12690,846.0,Player 1130,,0.15588,0.47661,0.15588,0.47661,REJECTED,RECOVERY
Away,SHOT,,1,12857,857.133,14162,944.133,Player 1130,,0.1364,0.40123,0.31123,0.41917,REJECTED,SHOT
Home,BALL LOST,,1,14163,944.2,14163,944.2,Player 1154,,0.29159,0.39776,0.21445,-0.02593,REJECTED,BALL LOST
Away,SET PIECE,,1,14335,955.667,14335,955.667,Player 1130,,0.20104,0.61798,0.20104,0.61798,REJECTED,SET PIECE
Away,PASS,,1,15143,1009.533,15152,1010.133,Player 1244,Player 730,0.57313,0.7649,0.66176,0.79519,REJECTED,PASS
Away,PASS,MANUAL,1,15153,1011.21,15153,1011.21,,,,,,,ADDED,
Away,PASS,,1,15154,1010.267,15174,1011.6,Player 730,Player 1337,0.65976,0.79403,0.61672,0.73984,ACCEPTED,PASS
Home,PASS,,1,15309,1020.6,15314,1020.933,Player 1335,Player 1454,0.81213,0.44074,0.90707,0.56599,REJECTED,PASS
Home,PASS,LONG BALL,1,15355,1023.667,15512,1034.133,Player 1454,Player 1292,0.87318,0.54149,0.25399,0.83191,ACCEPTED,PASS
Home,PASS,,1,15533,1035.533,15552,1036.8,Player 1292,Player 1472,0.27254,0.80626,0.30709,0.565,ACCEPTED,PASS
Home,PASS,,1,15615,1041.0,15648,1043.2,Player 1472,Player 1292,0.30698,0.32138,0.29782,0.49177,ACCEPTED,PASS
Home,BALL LOST,,1,15731,1048.733,15731,1048.733,Player 1292,,0.37656,0.56241,0.21468,-0.00215,REJECTED,BALL LOST
Home,PASS,MANUAL,1,15731,1049.782,15731,1049.782,,,,,,,ADDED,
Home,SET PIECE,,1,15781,1052.067,15781,1052.067,Player 1472,,0.16219,0.26607,0.16219,0.26607,REJECTED,SET PIECE
Home,BALL LOST,,1,15849,1056.6,15849,1056.6,Player 1472,,0.29037,0.23951,1.03251,0.82136,REJECTED,BALL LOST
Home,PASS,MANUAL,1,15883,1059.926,15883,1059.926,,,,,,,ADDED,
Home,PASS,MANUAL,1,15910,1061.727,15910,1061.727,,,,,,,ADDED,
Home,SET PIECE,,1,15924,1061.6,15924,1061.6,Player 1472,,0.17963,0.17476,0.17963,0.17476,REJECTED,SET PIECE
Home,PASS,MANUAL,1,15988,1066.933,15988,1066.933,,,,,,,ADDED,
Home,PASS,,1,15989,1065.933,16003,1066.867,Player 1472,Player 1529,0.54947,0.34124,0.88265,0.33237,REJECTED,PASS
Home,PASS,MANUAL,1,16001,1067.8,16001,1067.8,,,,,,,ADDED,
